PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
56940;"Centro ocupacional Pintor Rosales";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Arg&amp;uuml;elles (línea 3, 4 y 6), Ventura Rodríguez (línea 3)  Bus: 1, 21, 44, 74, 133, 138";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=637a8ed67151c010VgnVCM2000000c205a0aRCRD";"MARQUES DE URQUIJO";"CALLE";"V";"47";"";"";"";"";"MADRID";"MADRID";"28008";"2";"ARGUELLES";"9";"MONCLOA-ARAVACA";"438832";"4475613";"40.42890933944999";"-3.7211158485983127";"915 543 637";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
10608506;"Centro ocupacional Ponce de León";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Hospital 12 de octubre (línea 3), San Fermín-Orcasur (línea 3)    Bus: 76, 18, 22, 59, 79, 85, 86, 121, 81";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a10c0a43fb41610VgnVCM2000001f4a900aRCRD";"EDUARDO BARREIROS";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440898";"4469324";"40.37240634440121";"-3.696174835478501";"913 178 441 / 913 178 442";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
10612875;"Centro ocupacional Primer paso";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Bus: 161";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b8563dc9e561610VgnVCM1000001d4a900aRCRD";"TAPIA DE CASARIEGO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28023";"5";"VALDEMARIN";"9";"MONCLOA-ARAVACA";"434374";"4479651";"40.464941828201596";"-3.774080179397656";"911 124 983";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
7827380;"Centro ocupacional San Fernando";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Almendrales (línea 3)  Bus: 78, 6, 18, 22, 59, 76, 79, 85, 86";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fdbfb625b9ca410VgnVCM2000000c205a0aRCRD";"CRISTO DE LA VICTORIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28026";"4";"ALMENDRALES";"12";"USERA";"440603";"4470421";"40.38226328626074";"-3.6997701685582576";"914 690 391 / 914 674 221";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11941;"Centro ocupacional San Pedro Apostol";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Barajas (línea 8)  Bus: 101, 105, 115";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bb466051361c010VgnVCM1000000b205a0aRCRD";"JUBILADO";"PLAZA";"V";"7";"";"";"";"";"MADRID";"MADRID";"28042";"3";"CASCO H.BARAJAS";"21";"BARAJAS";"451092";"4480540";"40.47410680699096";"-3.5769631957725725";"913 056 074";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
39623;"Centro ocupacional y residencia Afanias Canillejas";"";"";"Centro ocupacional y residencia para personas con discapacidad intelectual";"Metro: Torre Arias (línea 5)  Bus: 28, 140, 153, 165";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=712bf0bde551c010VgnVCM2000000c205a0aRCRD";"CANILLEJAS A VICALVARO";"AVENIDA";"V";"28";"";"";"";"";"MADRID";"MADRID";"28022";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"447849";"4476759";"40.43984483228853";"-3.614914740430984";"917 415 700";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
133361;"Centro ocupacional y residencia Barajas";"";"";"Centro ocupacional y residencia para personas con discapacidad intelectual.";"Bus: 222, 223, 224 (desde Avenida de Ámerica)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae9715a11a81c010VgnVCM1000000b205a0aRCRD";"ZAOREJAS";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28042";"2";"AEROPUERTO";"21";"BARAJAS";"453122";"4477999";"40.45133060595076";"-3.5528289378073095";"917 473 311";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
133488;"Centro ocupacional y residencia Carabanchel";"";"";"Centro ocupacional y residencia para personas con discapacidad intelectual.";"Bus: 34, 35";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dfd86da0aa81c010VgnVCM1000000b205a0aRCRD";"GENERAL RICARDOS";"CALLE";"V";"177";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"437487";"4470773";"40.385207193828954";"-3.7364894865229403";"914 656 308 / 914 628 614";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
133475;"Centro ocupacional y residencia Casa Santa Teresa";"";"";"Centro ocupacional y residencia para personas con discapacidad intelectual.";"Metro: Duque de Pastrana (línea 9)  Bus: 107, 129, 70, 174";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=31575f463b81c010VgnVCM1000000b205a0aRCRD";"PONIENTE";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28036";"6";"CASTILLA";"5";"CHAMARTIN";"442193";"4479937";"40.468105696439416";"-3.681890331736271";"913 020 613";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
133522;"Centro ocupacional y residencia Ciudad Lineal";"";"";"Centro ocupacional y residencia para personas con discapacidad intelectual.";"Bus: 21, 70, 114, 11";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3186da0aa81c010VgnVCM1000000b205a0aRCRD";"JOSEFA VALCARCEL";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28027";"5";"SAN PASCUAL";"15";"CIUDAD LINEAL";"444972";"4477699";"40.44812932263149";"-3.648919167355348";"917 422 201";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
10605400;"Centro ocupacional y residencia Disma";"";"";"Centro ocupacional y residencia para personas con discapacidad intelectual";"Bus: 151, 166";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f48af81878231610VgnVCM1000001d4a900aRCRD";"BAHIA DE POLLENSA";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28042";"5";"CORRALEJOS";"21";"BARAJAS";"449829";"4479508";"40.46473190259812";"-3.5917816026576035";"917 479 226 / 630 100 146";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
10605448;"Centro ocupacional y residencia Fundación ALAS Madrid";"";"";"Centro ocupacional y residencia para personas con discapacidad intelectual.";"Metro: Pavones (línea 9)  Bus: 8, 20";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b6ef81878231610VgnVCM1000001d4a900aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"235";"";"";"";"";"MADRID";"MADRID";"28030";"1";"PAVONES";"14";"MORATALAZ";"446044";"4472095";"40.39771732231811";"-3.635794572225089";"917 724 300";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
133490;"Centro ocupacional y residencia Juan de Austria";"";"";"Centro ocupacional y residencia para personas con discapacidad intelectual";"Metro: Ciudad Lineal (línea 5).  Bus: 48, 70, 104, 109, 113, 4, 77.  Bicimad: Estación 477 (calle Misterios, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a696da0aa81c010VgnVCM1000000b205a0aRCRD";"ARTURO SORIA";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28027";"3";"QUINTANA";"15";"CIUDAD LINEAL";"445843";"4476682";"40.43902917486297";"-3.6385575667891215";"913 771 519";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
35179;"Centro residencial San Martín de Porres";"";"";"Residencia para personas con discapacidad intelectual.";"Bus: 163";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=389b444a2951c010VgnVCM2000000c205a0aRCRD";"WALMAN";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28023";"6";"EL PLANTIO";"9";"MONCLOA-ARAVACA";"430132";"4480474";"40.47201374593931";"-3.8242063426385497";"913 077 042";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
4852632;"Centro residencial San Nicolás para personas con discapacidad intelectual";"";"";"Residencia para personas con discapacidad intelectual.";"Bus: 35, 155";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=598ceba6910f8110VgnVCM1000000b205a0aRCRD";"PINAR DE SAN JOSE";"CALLE";"V";"98";"";"";"";"";"MADRID";"MADRID";"28054";"6";"CUATRO VIENTOS";"10";"LATINA";"434205";"4468235";"40.36209379003986";"-3.774890979411398";"915 080 140";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
7190391;"Centro residencial, centro de día y centro ocupacional Fundación Betesda Gran Vía de Hortaleza";"";"";"Centro residencial, centro de día y centro ocupacional para personas con discapacidad intelectual.";"Metro: Pinar del Rey (línea 8)  Bus: 87";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bd0deb6cf62410VgnVCM1000000b205a0aRCRD";"GRAN VIA DE HORTALEZA";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"444108";"4479554";"40.46478428677373";"-3.659261897269786";"913 882 501 / 609 551 078";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11154959;"Cepri La Peineta, centro de día";"";"";"Centro de día para personas con discapacidad intelectual.";"Metro: Las Rosas (línea 2)  Bus: 140, 153";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2de3014bf7eb0710VgnVCM2000001f4a900aRCRD";"SUECIA";"CALLE";"V";"36";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448674";"4474916";"40.423294337278605";"-3.6050407955560706";"913 240 255";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
108506;"Cepri La Peineta, residencia";"";"";"Residencia para personas con discapacidad intelectual.";"Metro: Las Rosas (línea 2)  Bus: 140, 153";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb6e15a11a81c010VgnVCM1000000b205a0aRCRD";"ZURICH";"CALLE";"V";"41";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448777";"4474884";"40.42301448024141";"-3.6038241150517742";"913 135 856";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
10605457;"Conjunto residencial Las Fuentes";"";"";"Residencia para personas con discapacidad intelectual.";"Metro: Canillas (línea 4)    Bus: 112, 120, 122, 153";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74cef81878231610VgnVCM1000001d4a900aRCRD";"VICENTE MORALES";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28043";"2";"PIOVERA";"16";"HORTALEZA";"446062";"4479221";"40.461912532518056";"-3.636184523065201";"913 886 412";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
7828344;"Estudios Sobradiel Residencia para personas con discapacidad";"";"";"Residencia para personas con discapacidad física.";"Metro: Arturo Soria (línea 4), Esperanza (línea 4)  Bus: 11, 70, 122";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c3a0e4553eca410VgnVCM1000000b205a0aRCRD";"SOBRADIEL";"RONDA";"V";"83";"";"";"";"";"MADRID";"MADRID";"28043";"2";"PIOVERA";"16";"HORTALEZA";"445198";"4478274";"40.45332231133247";"-3.6462949755112546";"913 885 627";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
11529290;"Frater Madrid, Centro de rehabilitación";"";"";"Centro de rehabilitación para personas con discapacidad física.";"Bus: 002  Metro: San Bernardo (línea 2 y 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7b575541b64d710VgnVCM2000001f4a900aRCRD";"MONTSERRAT";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439835";"4475498";"40.42794591553719";"-3.7092762161228228";"915 414 397";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
7190893;"Fundación Síndrome de Down, centro ocupacional Tres olivos";"";"";"Centro ocupacional para personas con discapacidad intelectual.";"Metro: Tres Olivos (línea 10)  Bus: 66, 137, SE704";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b4cdffb91072410VgnVCM1000000b205a0aRCRD";"CUEVA DE MONTESINOS";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441347";"4483462";"40.49980074716198";"-3.692186601368641";"913 876 790 / 629 410 839";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11530290;"Lescer, centro de rehabilitación calle Padres Dominicos";"";"";"Centro de rehabilitación para personas con discapacidad física.";"Bus: 155B";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bad33fce7974d710VgnVCM1000001d4a900aRCRD";"PADRES DOMINICOS";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"444343";"4483953";"40.50443220893142";"-3.6568768654381985";"917 398 142 / 630 145 229";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11530802;"Manantial Las Rosas, Centro de rehabilitación laboral";"";"";"Centro de rehabilitación para personas con enfermedad mental crónica.";"Metro: Las Rosas (línea 2)  Bus: 140, 153";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a1a8ff3a84d710VgnVCM2000001f4a900aRCRD";"SOFIA";"CALLE";"V";"177";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448910";"4474758";"40.42188720984669";"-3.6022458922757497";"917 609 481";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11854873;"Menni Retiro, residencia y centro de rehabilitación laboral";"";"";"Residencia  y centro de rehabilitación laboral para personas con enfermedad mental crónica.";"Metro: Sáinz de Baranda (línea 6, 9)  Bus: 143, 156, 30, 56, 20";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=047d5f96344a4810VgnVCM1000001d4a900aRCRD";"SAMARIA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28007";"3";"ESTRELLA";"3";"RETIRO";"443308";"4474306";"40.41745444975348";"-3.668232544894511";"910 609 919";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156189;"Menni Retiro, residencia, centro de día y centro de rehabilitación y soporte social";"";"";"Residencia, centro de día y centro de rehabilitación y soporte social para personas con enfermedad mental crónica.";"Metro: Sáinz de Baranda (línea 6, 9)  Bus: 143, 156, 30, 56, 20";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c8aa9e48d8c0710VgnVCM2000001f4a900aRCRD";"SAMARIA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28009";"6";"NIÑO JESUS";"3";"RETIRO";"443124";"4473825";"40.413104183537925";"-3.6703600801595697";"917 370 623";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11854753;"Numen centro de atención integral";"";"";"Centro de recuperación para personas con discapacidad física.";"Bus: 146  Metro: Suanzes (línea 5)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ca56dddfe3a4810VgnVCM1000001d4a900aRCRD";"TABATINGA";"CALLE";"V";"11";"BAJA";"";"";"";"MADRID";"MADRID";"28027";"8";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"446329";"4477250";"40.44417122224278";"-3.632878961676391";"917 432 191";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11602107;"Oficina Municipal de Vida Independiente para personas con discapacidad intelectual o del desarrollo";"La Oficina Municipal de Vida Independiente ofrece información, orientación y apoyo personalizado para personas con discapacidad intelectual y/o del desarrollo, sus familias, entidades y ciudadanía en general.Complementa a los demás recursos sociosanitarios de la ciudad de Madrid mediante la figura del asistente personal. Presta información, orientación y apoyo a las personas con discapacidad intelectual y/o del desarrollo, sus familias, entidades y a toda la ciudadanía.Su objetivo es conseguir una vida independiente fomentando la autonomía personal, la autodeterminación, la inclusión y el ejercicio de sus derechos en igualdad de condiciones que el resto de las madrileñas y madrileños.";"Presencial, de lunes a viernes de 10:00 a 14:00 horas y de 16:00 a 18:00 horas.Asistencia personal, se prestará los 365 días del año.Se puede solicitar atención con cita previa.";"Los trabajadores sociales de la oficina prestan los siguientes servicios: 1.- Información, orientación y asesoramiento en materia de recursos, servicios y prestaciones a los que pueden acceder las personas con discapacidad intelectual. 2.- Elaboración de un Plan Individual de Vida Independiente por parte del/la profesional, previa propuesta del usuario/a sobre el apoyo que requiere. 3.- Puesta a disposición de las personas con discapacidad intelectual de una 'bolsa de horas' de apoyo personal, en función de sus necesidades y demandas. 4.- Fomentar la participación inclusiva de las personas con discapacidad intelectual en actividades de la comunidad tales como ocio, cultura, deportes, espacios vecinales, etc. 5.- Apoyo en la búsqueda de vivienda independiente y en las actividades de la vida diaria para facilitar su normalización en cuanto a reglas, hábitos de trabajo o convivencia. 6.- Impulsar la autonomía personal y el desarrollo de recursos propios, participando en experiencias sociales, deportivas, culturales y la adquisición de las habilidades para la vida cotidiana. 7.- Orientar y acercar a las familias al conocimiento y la reflexión sobre la discapacidad intelectual, tanto a nivel particular como en aspectos comunes y/o compartidos, así como en materia de Vida Independiente. 8.- Derivación y coordinación con los servicios públicos de protección y/o servicios sociales, o atención primaria.  Personal:  1 coordinador/a  1 trabajador/a social Técnicos/as superiores de integración social / Educador/a.";"Bus: 25, 121, 131 y 138Metro: Aluche (L-5)Cercanías Renfe: Aluche (C-5)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0beeb8914c70f710VgnVCM2000001f4a900aRCRD";"VALMOJADO";"CALLE";"V";"177";"";"";"";"Parque Aluche, entrada a la altura de la calle Valmojado, 177.";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"435649";"4471305";"40.389860989670794";"-3.7581965426520747";"910 281 976";"";"ovidi@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad"
10608714;"Parkinson Madrid, centro integral Madrid Retiro";"";"";"Centro de rehabilitación para personas con discapacidad física.";"Bus: 152, 26, C1, 10, 14, 32, 152, C2, 63";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c2a3eb6a4c41610VgnVCM2000001f4a900aRCRD";"POETA ESTEBAN DE VILLEGAS";"CALLE";"V";"12";"";"4";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"442263";"4473281";"40.40814835842319";"-3.6804515927774135";"914 340 406";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
10608702;"Polibea, centro de rehabilitación";"";"";"Centro de recuperación para personas con discapacidad física.";"Metro: Esperanza (línea 4)  Bus: 11, 70, 122";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46793eb6a4c41610VgnVCM2000001f4a900aRCRD";"SOBRADIEL";"RONDA";"V";"36";"";"";"";"";"MADRID";"MADRID";"28043";"2";"PIOVERA";"16";"HORTALEZA";"445935";"4478267";"40.45331397647663";"-3.6376082547182045";"913 889 363";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad"
10863273;"Psico - Ballet Maite León";"";"";"Centro de formación escénica y artística para personas con discapacidad física, intelectual, del desarrollo, orgánica y sensorial. Escuela de Arte Inclusiva y formación profesional.";"Metro:  Ciudad Lineal (línea 5)    Bus: 70, 48";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=be9949c526738610VgnVCM1000001d4a900aRCRD";"VIZCONDE DE LOS ASILOS";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28027";"3";"QUINTANA";"15";"CIUDAD LINEAL";"445874";"4476851";"40.44055445124285";"-3.638206237827177";"917 422 320";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
6818168;"Residencia Belisana para para personas con discapacidad intelectual no gravemente afectados";"";"";"Residencia para personas con discapacidad intelectual";"Metro: Arturo Soria (línea 4)  Bus: 120, 122";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54e1f6ac0b2dc310VgnVCM1000000b205a0aRCRD";"BELISANA";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444617";"4478817";"40.45817645163984";"-3.653202420315872";"913 882 501";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
11919;"Residencia Centro de servicios COCEMFE";"";"";"Residencia para personas con discapacidad física.";"Metro: Prosperidad (línea 4), Cruz del Rayo (línea 9)  Bus: 73, 9, 1";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f88072081661c010VgnVCM1000000b205a0aRCRD";"EUGENIO SALAZAR";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"442936";"4477295";"40.44435496792805";"-3.6728916691982363";"914 138 001";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
7827516;"Residencia Estudios Asura";"";"";"Residencia para personas con discapacidad física";"Metro: Arturo Soria (línea 4)  Bus: 120,122";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44cc7c8c2e9ca410VgnVCM2000000c205a0aRCRD";"ASURA";"CALLE";"V";"74";"";"";"";"";"MADRID";"MADRID";"28043";"2";"PIOVERA";"16";"HORTALEZA";"444611";"4478571";"40.45596001748207";"-3.653241575113162";"913 002 140 / 913 005 153";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
11532098;"Residencia Grupo 5 Avenida de América";"";"";"Residencia para personas con enfermedad mental crónica y discapacidad intelectual.";"Bus: 1, 72  Metro: Cartagena (línea 7)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f1153f6a7d4d710VgnVCM2000001f4a900aRCRD";"QUINTILIANO";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"442733";"4476852";"40.44034828600933";"-3.6752424786492996";"647 358 940";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
